image_id,label
test_1094c,jam
test_1094d,water
test_1095a,coffee
test_1095b,jam
test_1095c,water
test_1095d,jam
test_1096a,candy
test_1096b,cereal
test_1096c,sugar
test_1096d,soda
test_1097a,soda
test_1097b,soda
test_1097c,tea
test_1097d,juice
test_1098a,candy
test_1098b,water
test_1098c,sugar
test_1098d,jam
test_1099a,juice
test_1099b,coffee
test_1099c,coffee
test_1099d,coffee
test_1100a,coffee
test_1100b,water
test_1100c,coffee
test_1100d,jam
test_1101a,tomatosauce
test_1101b,water
test_1101c,tea
test_1101d,water
test_1102a,cereal
test_1102b,juice
test_1102c,candy
test_1102d,candy
test_1103a,jam
test_1103b,chocolate
test_1103c,jam
test_1103d,water
test_1104a,cereal
test_1104b,tea
test_1104c,coffee
test_1104d,water
test_1105a,chocolate
test_1105b,cereal
test_1105c,jam
test_1105d,tomatosauce
test_1106a,cereal
test_1106b,jam
test_1106c,juice
test_1106d,candy
test_1107a,tea
test_1107b,tomatosauce
test_1107c,jam
test_1107d,coffee
test_1108a,chips
test_1108b,candy
test_1108c,candy
test_1108d,jam
test_1109a,coffee
test_1109b,water
test_1109c,jam
test_1109d,cereal
test_1110a,cereal
test_1110b,jam
test_1110c,cereal
test_1110d,jam
test_1111a,cereal
test_1111b,coffee
test_1111c,cereal
test_1111d,water
test_1112a,candy
test_1112b,water
test_1112c,coffee
test_1112d,water
test_1113a,cereal
test_1113b,water
test_1113c,water
test_1113d,juice
test_1114a,water
test_1114b,cereal
test_1114c,candy
test_1114d,water
test_1115a,water
test_1115b,coffee
test_1115c,tomatosauce
test_1115d,candy
test_1116a,cereal
test_1116b,water
test_1116c,water
test_1116d,candy
test_1117a,cereal
test_1117b,water
test_1117c,cereal
test_1117d,water
test_1118a,tomatosauce
test_1118b,water
test_1118c,oil
test_1118d,jam
test_1119a,coffee
test_1119b,cereal
test_1119c,water
test_1119d,chocolate
test_1120a,soda
test_1120b,soda
test_1120c,cereal
test_1120d,candy
test_1121a,vinegar
test_1121b,cereal
test_1121c,coffee
test_1121d,juice
test_1122a,cereal
test_1122b,jam
test_1122c,coffee
test_1122d,candy
test_1123a,candy
test_1123b,jam
test_1123c,tea
test_1123d,jam
test_1124a,water
test_1124b,water
test_1124c,oil
test_1124d,water
test_1125a,juice
test_1125b,sugar
test_1125c,candy
test_1125d,chocolate
test_1126a,tomatosauce
test_1126b,water
test_1126c,candy
test_1126d,water
test_1127a,jam
test_1127b,water
test_1127c,candy
test_1127d,cereal
test_1128a,coffee
test_1128b,juice
test_1128c,water
test_1128d,jam
test_1129a,candy
test_1129b,coffee
test_1129c,coffee
test_1129d,candy
test_1130a,jam
test_1130b,cereal
test_1130c,cereal
test_1130d,jam
test_1131a,water
test_1131b,juice
test_1131c,water
test_1131d,coffee
test_1132a,candy
test_1132b,candy
test_1132c,cereal
test_1132d,water
test_1133a,tea
test_1133b,cereal
test_1133c,water
test_1133d,tea
test_1134a,cereal
test_1134b,jam
test_1134c,tomatosauce
test_1134d,cereal
test_1135a,water
test_1135b,oil
test_1135c,cereal
test_1135d,water
test_1136a,candy
test_1136b,cereal
test_1136c,jam
test_1136d,water
test_1137a,cereal
test_1137b,tea
test_1137c,coffee
test_1137d,water
test_1138a,chocolate
test_1138b,coffee
test_1138c,water
test_1138d,candy
test_1139a,cereal
test_1139b,cereal
test_1139c,candy
test_1139d,cereal
test_1140a,cereal
test_1140b,water
test_1140c,jam
test_1140d,coffee
test_1141a,jam
test_1141b,cereal
test_1141c,jam
test_1141d,jam
test_1142a,jam
test_1142b,cereal
test_1142c,water
test_1142d,water
test_1143a,candy
test_1143b,juice
test_1143c,juice
test_1143d,juice
test_1144a,cereal
test_1144b,water
test_1144c,water
test_1144d,tea
test_1145a,coffee
test_1145b,cereal
test_1145c,juice
test_1145d,jam
test_1146a,candy
test_1146b,water
test_1146c,water
test_1146d,water
test_1147a,jam
test_1147b,cereal
test_1147c,tea
test_1147d,water
test_1148a,tea
test_1148b,water
test_1148c,cereal
test_1148d,jam
test_1149a,water
test_1149b,water
test_1149c,cereal
test_1149d,cereal
test_1150a,coffee
test_1150b,tea
test_1150c,cereal
test_1150d,candy
test_1151a,jam
test_1151b,tomatosauce
test_1151c,water
test_1151d,cereal
test_1152a,coffee
test_1152b,coffee
test_1152c,tea
test_1152d,candy
test_1153a,cereal
test_1153b,cereal
test_1153c,water
test_1153d,juice
test_1154a,tea
test_1154b,sugar
test_1154c,cereal
test_1154d,juice
test_1155a,water
test_1155b,coffee
test_1155c,cereal
test_1155d,tomatosauce
test_1156a,candy
test_1156b,water
test_1156c,juice
test_1156d,water
test_1157a,jam
test_1157b,cereal
test_1157c,coffee
test_1157d,tomatosauce
test_1158a,jam
test_1158b,tea
test_1158c,water
test_1158d,cereal
test_1159a,tea
test_1159b,jam
test_1159c,chocolate
test_1159d,soda
test_1160a,water
test_1160b,water
test_1160c,water
test_1160d,cereal
test_1161a,water
test_1161b,tea
test_1161c,coffee
test_1161d,coffee
test_1162a,cereal
test_1162b,tomatosauce
test_1162c,tomatosauce
test_1162d,candy
test_1163a,water
test_1163b,water
test_1163c,jam
test_1163d,cereal
test_1164a,chocolate
test_1164b,cereal
test_1164c,candy
test_1164d,candy
test_1165a,water
test_1165b,water
test_1165c,coffee
test_1165d,jam
test_1166a,cereal
test_1166b,water
test_1166c,cereal
test_1166d,jam
test_1167a,coffee
test_1167b,water
test_1167c,juice
test_1167d,tomatosauce
test_1168a,coffee
test_1168b,jam
test_1168c,soda
test_1168d,jam
test_1169a,cereal
test_1169b,water
test_1169c,cereal
test_1169d,water
test_1170a,juice
test_1170b,juice
test_1170c,coffee
test_1170d,tea
test_1171a,water
test_1171b,tea
test_1171c,cereal
test_1171d,candy
test_1172a,candy
test_1172b,candy
test_1172c,candy
test_1172d,jam
test_1173a,water
test_1173b,juice
test_1173c,cereal
test_1173d,coffee
test_1174a,water
test_1174b,candy
test_1174c,water
test_1174d,cereal
test_1175a,cereal
test_1175b,candy
test_1175c,cereal
test_1175d,jam
test_1176a,juice
test_1176b,water
test_1176c,cereal
test_1176d,tea
test_1177a,water
test_1177b,coffee
test_1177c,candy
test_1177d,oil
test_1178a,candy
test_1178b,cereal
test_1178c,jam
test_1178d,candy
test_1179a,tomatosauce
test_1179b,jam
test_1179c,coffee
test_1179d,juice
test_1180a,tea
test_1180b,candy
test_1180c,coffee
test_1180d,coffee
test_1181a,cereal
test_1181b,chocolate
test_1181c,candy
test_1181d,coffee
test_1182a,jam
test_1182b,coffee
test_1182c,candy
test_1182d,water
test_1183a,juice
test_1183b,water
test_1183c,candy
test_1183d,jam
test_1184a,cereal
test_1184b,soda
test_1184c,cereal
test_1184d,candy
test_1185a,jam
test_1185b,candy
test_1185c,candy
test_1185d,cereal
test_1186a,juice
test_1186b,juice
test_1186c,cereal
test_1186d,tea
test_1187a,cereal
test_1187b,cereal
test_1187c,cereal
test_1187d,candy
test_1188a,cereal
test_1188b,jam
test_1188c,oil
test_1188d,cereal
test_1189a,cereal
test_1189b,cereal
test_1189c,candy
test_1189d,candy
test_1190a,cereal
test_1190b,chocolate
test_1190c,water
test_1190d,tomatosauce
test_1191a,jam
test_1191b,candy
test_1191c,water
test_1191d,cereal
test_1192a,candy
test_1192b,candy
test_1192c,coffee
test_1192d,jam
test_1193a,cereal
test_1193b,water
test_1193c,coffee
test_1193d,water
test_1194a,coffee
test_1194b,tomatosauce
test_1194c,water
test_1194d,water
test_1195a,water
test_1195b,water
test_1195c,water
test_1195d,cereal
test_1196a,coffee
test_1196b,candy
test_1196c,juice
test_1196d,cereal
test_1197a,jam
test_1197b,candy
test_1197c,water
test_1197d,cereal
test_1198a,soda
test_1198b,jam
test_1198c,tea
test_1198d,water
test_1199a,tea
test_1199b,juice
test_1199c,water
test_1199d,vinegar
test_1200a,cereal
test_1200b,water
test_1200c,tomatosauce
test_1200d,candy
test_1201a,coffee
test_1201b,oil
test_1201c,coffee
test_1201d,water
test_1202a,cereal
test_1202b,jam
test_1202c,cereal
test_1202d,water
test_1203a,cereal
test_1203b,candy
test_1203c,water
test_1203d,candy
test_1204a,water
test_1204b,water
test_1204c,candy
test_1204d,candy
test_1205a,juice
test_1205b,cereal
test_1205c,candy
test_1205d,jam
test_1206a,candy
test_1206b,water
test_1206c,cereal
test_1206d,juice
test_1207a,cereal
test_1207b,water
test_1207c,water
test_1207d,candy
test_1208a,tea
test_1208b,cereal
test_1208c,cereal
test_1208d,soda
test_1209a,water
test_1209b,jam
test_1209c,water
test_1209d,coffee
test_1210a,water
test_1210b,water
test_1210c,cereal
test_1210d,water
test_1211a,coffee
test_1211b,coffee
test_1211c,jam
test_1211d,cereal
test_1212a,coffee
test_1212b,coffee
test_1212c,jam
test_1212d,jam
test_1213a,water
test_1213b,tea
test_1213c,cereal
test_1213d,jam
test_1214a,oil
test_1214b,tea
test_1214c,cereal
test_1214d,jam
test_1215a,juice
test_1215b,juice
test_1215c,water
test_1215d,water
test_1216a,coffee
test_1216b,cereal
test_1216c,water
test_1216d,juice
test_1217a,water
test_1217b,juice
test_1217c,cereal
test_1217d,jam
test_1218a,cereal
test_1218b,water
test_1218c,candy
test_1218d,water
test_1219a,water
test_1219b,candy
test_1219c,cereal
test_1219d,chocolate
test_1220a,soda
test_1220b,juice
test_1220c,jam
test_1220d,tea
test_1221a,cereal
test_1221b,water
test_1221c,water
test_1221d,oil
test_1222a,juice
test_1222b,candy
test_1222c,cereal
test_1222d,coffee
test_1223a,water
test_1223b,chocolate
test_1223c,cereal
test_1223d,cereal
test_1224a,candy
test_1224b,tea
test_1224c,coffee
test_1224d,jam
test_1225a,juice
test_1225b,water
test_1225c,cereal
test_1225d,cereal
test_1226a,jam
test_1226b,candy
test_1226c,cereal
test_1226d,tomatosauce
test_1227a,cereal
test_1227b,cereal
test_1227c,tea
test_1227d,tea
test_1228a,cereal
test_1228b,water
test_1228c,jam
test_1228d,tea
test_1229a,tea
test_1229b,coffee
test_1229c,water
test_1229d,jam
test_1230a,cereal
test_1230b,juice
test_1230c,water
test_1230d,tomatosauce
test_1231a,coffee
test_1231b,tea
test_1231c,tea
test_1231d,oil
test_1232a,coffee
test_1232b,cereal
test_1232c,jam
test_1232d,juice
test_1233a,juice
test_1233b,cereal
test_1233c,coffee
test_1233d,soda
test_1234a,coffee
test_1234b,cereal
test_1234c,water
test_1234d,jam
test_1235a,cereal
test_1235b,tea
test_1235c,jam
test_1235d,cereal
test_1236a,coffee
test_1236b,water
test_1236c,cereal
test_1236d,jam
test_1237a,vinegar
test_1237b,tea
test_1237c,coffee
test_1237d,cereal
test_1238a,water
test_1238b,candy
test_1238c,juice
test_1238d,candy
test_1239a,candy
test_1239b,cereal
test_1239c,coffee
test_1239d,candy
test_1240a,tea
test_1240b,cereal
test_1240c,water
test_1240d,coffee
test_1241a,juice
test_1241b,water
test_1241c,water
test_1241d,juice
test_1242a,water
test_1242b,tea
test_1242c,water
test_1242d,cereal
test_1243a,water
test_1243b,jam
test_1243c,water
test_1243d,cereal
test_1244a,water
test_1244b,water
test_1244c,water
test_1244d,oil
test_1245a,juice
test_1245b,water
test_1245c,juice
test_1245d,cereal
test_1246a,soda
test_1246b,cereal
test_1246c,tomatosauce
test_1246d,candy
test_1247a,water
test_1247b,tea
test_1247c,jam
test_1247d,coffee
test_1248a,candy
test_1248b,jam
test_1248c,candy
test_1248d,candy
test_1249a,honey
test_1249b,water
test_1249c,jam
test_1249d,juice
test_1250a,water
test_1250b,cereal
test_1250c,jam
test_1250d,cereal
test_1251a,water
test_1251b,water
test_1251c,water
test_1251d,tea
test_1252a,candy
test_1252b,water
test_1252c,candy
test_1252d,jam
test_1253a,candy
test_1253b,juice
test_1253c,water
test_1253d,jam
test_1254a,water
test_1254b,water
test_1254c,candy
test_1254d,tea
test_1255a,cereal
test_1255b,cereal
test_1255c,water
test_1255d,candy
test_1256a,water
test_1256b,candy
test_1256c,coffee
test_1256d,tea
test_1257a,tea
test_1257b,tea
test_1257c,jam
test_1257d,candy
test_1258a,jam
test_1258b,jam
test_1258c,water
test_1258d,soda
test_1259a,water
test_1259b,cereal
test_1259c,oil
test_1259d,juice
test_1260a,coffee
test_1260b,juice
test_1260c,candy
test_1260d,candy
test_1261a,cereal
test_1261b,candy
test_1261c,candy
test_1261d,cereal
test_1262a,water
test_1262b,water
test_1262c,cereal
test_1262d,cereal
test_1263a,cereal
test_1263b,candy
test_1263c,cereal
test_1263d,water
test_1264a,water
test_1264b,cereal
test_1264c,water
test_1264d,cereal
test_1265a,jam
test_1265b,candy
test_1265c,coffee
test_1265d,water
test_1266a,candy
test_1266b,coffee
test_1266c,water
test_1266d,oil
test_1267a,cereal
test_1267b,candy
test_1267c,chocolate
test_1267d,chocolate
test_1268a,candy
test_1268b,juice
test_1268c,water
test_1268d,cereal
test_1269a,candy
test_1269b,candy
test_1269c,jam
test_1269d,water
test_1270a,juice
test_1270b,cereal
test_1270c,jam
test_1270d,candy
test_1271a,water
test_1271b,cereal
test_1271c,jam
test_1271d,coffee
test_1272a,water
test_1272b,coffee
test_1272c,tea
test_1272d,chocolate
test_1273a,vinegar
test_1273b,coffee
test_1273c,water
test_1273d,water
test_1274a,water
test_1274b,coffee
test_1274c,jam
test_1274d,water
test_1275a,coffee
test_1275b,jam
test_1275c,jam
test_1275d,coffee
test_1276a,candy
test_1276b,coffee
test_1276c,water
test_1276d,coffee
test_1277a,candy
test_1277b,cereal
test_1277c,water
test_1277d,cereal
test_1278a,water
test_1278b,candy
test_1278c,candy
test_1278d,coffee
test_1279a,cereal
test_1279b,candy
test_1279c,candy
test_1279d,cereal
test_1280a,cereal
test_1280b,tea
test_1280c,coffee
test_1280d,tea
test_1281a,water
test_1281b,water
test_1281c,water
test_1281d,tomatosauce
test_1282a,juice
test_1282b,candy
test_1282c,jam
test_1282d,cereal
test_1283a,water
test_1283b,sugar
test_1283c,cereal
test_1283d,tea
test_1284a,jam
test_1284b,jam
test_1284c,tomatosauce
test_1284d,water
test_1285a,chocolate
test_1285b,water
test_1285c,coffee
test_1285d,water
test_1286a,cereal
test_1286b,cereal
test_1286c,juice
test_1286d,coffee
test_1287a,tea
test_1287b,cereal
test_1287c,cereal
test_1287d,candy
test_1288a,coffee
test_1288b,water
test_1288c,juice
test_1288d,cereal
test_1289a,jam
test_1289b,jam
test_1289c,water
test_1289d,coffee
test_1290a,water
test_1290b,water
test_1290c,water
test_1290d,juice
test_1291a,water
test_1291b,water
test_1291c,water
test_1291d,candy
test_1292a,candy
test_1292b,jam
test_1292c,water
test_1292d,tea
test_1293a,water
test_1293b,water
test_1293c,cereal
test_1293d,cereal
test_1294a,water
test_1294b,juice
test_1294c,cereal
test_1294d,water
test_1295a,candy
test_1295b,water
test_1295c,vinegar
test_1295d,jam
test_1296a,candy
test_1296b,candy
test_1296c,cereal
test_1296d,candy
test_1297a,water
test_1297b,juice
test_1297c,candy
test_1297d,jam
test_1298a,water
test_1298b,cereal
test_1298c,jam
test_1298d,water
test_1299a,tomatosauce
test_1299b,juice
test_1299c,jam
test_1299d,juice
test_1300a,soda
test_1300b,tomatosauce
test_1300c,water
test_1300d,water
test_1301a,soda
test_1301b,water
test_1301c,tomatosauce
test_1301d,candy
test_1302a,coffee
test_1302b,juice
test_1302c,jam
test_1302d,coffee
test_1303a,water
test_1303b,water
test_1303c,candy
test_1303d,soda
test_1304a,candy
test_1304b,tea
test_1304c,soda
test_1304d,coffee
test_1305a,juice
test_1305b,cereal
test_1305c,tomatosauce
test_1305d,tomatosauce
test_1306a,jam
test_1306b,jam
test_1306c,juice
test_1306d,candy
test_1307a,water
test_1307b,coffee
test_1307c,tomatosauce
test_1307d,candy
test_1308a,candy
test_1308b,cereal
test_1308c,cereal
test_1308d,candy
test_1309a,jam
test_1309b,tea
test_1309c,cereal
test_1309d,jam
test_1310a,coffee
test_1310b,jam
test_1310c,jam
test_1310d,jam
test_1311a,tea
test_1311b,water
test_1311c,candy
test_1311d,water
test_1312a,cereal
test_1312b,coffee
test_1312c,water
test_1312d,water
test_1313a,tea
test_1313b,jam
test_1313c,coffee
test_1313d,cereal
test_1314a,coffee
test_1314b,water
test_1314c,tea
test_1314d,water
test_1315a,cereal
test_1315b,juice
test_1315c,candy
test_1315d,candy
test_1316a,juice
test_1316b,candy
test_1316c,cereal
test_1316d,jam
test_1317a,spices
test_1317b,coffee
test_1317c,coffee
test_1317d,tea
test_1318a,jam
test_1318b,cereal
test_1318c,candy
test_1318d,water
test_1319a,coffee
test_1319b,tea
test_1319c,cereal
test_1319d,cereal
test_1320a,cereal
test_1320b,tea
test_1320c,jam
test_1320d,juice
test_1321a,water
test_1321b,candy
test_1321c,jam
test_1321d,coffee
test_1322a,water
test_1322b,candy
test_1322c,jam
test_1322d,chocolate
test_1323a,water
test_1323b,cereal
test_1323c,juice
test_1323d,cereal
test_1324a,juice
test_1324b,water
test_1324c,vinegar
test_1324d,cereal
test_1325a,coffee
test_1325b,water
test_1325c,honey
test_1325d,water
test_1326a,coffee
test_1326b,coffee
test_1326c,cereal
test_1326d,water
test_1327a,juice
test_1327b,water
test_1327c,water
test_1327d,water
test_1328a,juice
test_1328b,juice
test_1328c,cereal
test_1328d,jam
test_1329a,jam
test_1329b,cereal
test_1329c,candy
test_1329d,cereal
test_1330a,cereal
test_1330b,cereal
test_1330c,coffee
test_1330d,coffee
test_1331a,cereal
test_1331b,candy
test_1331c,jam
test_1331d,water
test_1332a,coffee
test_1332b,cereal
test_1332c,candy
test_1332d,juice
test_1333a,tomatosauce
test_1333b,water
test_1333c,water
test_1333d,juice
test_1334a,tea
test_1334b,candy
test_1334c,soda
test_1334d,coffee
test_1335a,cereal
test_1335b,coffee
test_1335c,coffee
test_1335d,water
test_1336a,cereal
test_1336b,jam
test_1336c,juice
test_1336d,water
test_1337a,water
test_1337b,vinegar
test_1337c,water
test_1337d,water
test_1338a,water
test_1338b,soda
test_1338c,candy
test_1338d,water
test_1339a,water
test_1339b,oil
test_1339c,cereal
test_1339d,cereal
test_1340a,water
test_1340b,jam
test_1340c,juice
test_1340d,coffee
test_1341a,cereal
test_1341b,water
test_1341c,candy
test_1341d,tomatosauce
test_1342a,juice
test_1342b,tea
test_1342c,tomatosauce
test_1342d,soda
test_1343a,tea
test_1343b,candy
test_1343c,coffee
test_1343d,cereal
test_1344a,jam
test_1344b,cereal
test_1344c,tomatosauce
test_1344d,cereal
test_1345a,cereal
test_1345b,cereal
test_1345c,water
test_1345d,candy
test_1346a,tomatosauce
test_1346b,water
test_1346c,tea
test_1346d,cereal
test_1347a,water
test_1347b,coffee
test_1347c,cereal
test_1347d,juice
test_1348a,tea
test_1348b,juice
test_1348c,cereal
test_1348d,water
test_1349a,cereal
test_1349b,cereal
test_1349c,candy
test_1349d,coffee
test_1350a,cereal
test_1350b,cereal
test_1350c,coffee
test_1350d,cereal
test_1351a,coffee
test_1351b,candy
test_1351c,coffee
test_1351d,candy
test_1352a,water
test_1352b,water
test_1352c,cereal
test_1352d,water
test_1353a,coffee
test_1353b,water
test_1353c,candy
test_1353d,cereal
test_1354a,tea
test_1354b,tea
test_1354c,oil
test_1354d,cereal
test_1355a,water
test_1355b,juice
test_1355c,soda
test_1355d,cereal
test_1356a,juice
test_1356b,juice
test_1356c,candy
test_1356d,candy
test_1357a,juice
test_1357b,jam
test_1357c,coffee
test_1357d,jam
test_1358a,candy
test_1358b,candy
test_1358c,cereal
test_1358d,tea
test_1359a,water
test_1359b,coffee
test_1359c,juice
test_1359d,water
test_1360a,cereal
test_1360b,soda
test_1360c,jam
test_1360d,water
test_1361a,tomatosauce
test_1361b,cereal
test_1361c,juice
test_1361d,jam
test_1362a,jam
test_1362b,coffee
test_1362c,chocolate
test_1362d,jam
test_1363a,candy
test_1363b,coffee
test_1363c,cereal
test_1363d,candy
test_1364a,sugar
test_1364b,water
test_1364c,coffee
test_1364d,coffee
test_1365a,candy
test_1365b,tea
test_1365c,water
test_1365d,water
test_1366a,candy
test_1366b,candy
test_1366c,water
test_1366d,coffee
test_1367a,tea
test_1367b,cereal
test_1367c,chocolate
test_1367d,soda
test_1368a,chocolate
test_1368b,cereal
test_1368c,water
test_1368d,cereal
test_1369a,water
test_1369b,jam
test_1369c,soda
test_1369d,coffee
test_1370a,candy
test_1370b,cereal
test_1370c,water
test_1370d,candy
test_1371a,cereal
test_1371b,water
test_1371c,oil
test_1371d,coffee
test_1372a,oil
test_1372b,cereal
test_1372c,water
test_1372d,coffee
test_1373a,tea
test_1373b,candy
test_1373c,cereal
test_1373d,candy
test_1374a,candy
test_1374b,water
test_1374c,cereal
test_1374d,jam
test_1375a,water
test_1375b,water
test_1375c,coffee
test_1375d,chocolate
test_1376a,cereal
test_1376b,cereal
test_1376c,tea
test_1376d,tea
test_1377a,water
