image_id,label
test_1039a,jam
test_1039b,tea
test_1039c,tea
test_1039d,candy
test_1040a,juice
test_1040b,cereal
test_1040c,water
test_1040d,coffee
test_1041a,juice
test_1041b,water
test_1041c,juice
test_1041d,chocolate
test_1042a,beans
test_1042b,juice
test_1042c,water
test_1042d,cereal
test_1043a,chocolate
test_1043b,water
test_1043c,juice
test_1043d,oil
test_1044a,water
test_1044b,tea
test_1044c,milk
test_1044d,rice
test_1045a,water
test_1045b,chocolate
test_1045c,cereal
test_1045d,chocolate
test_1046a,nuts
test_1046b,coffee
test_1046c,coffee
test_1046d,soda
test_1047a,coffee
test_1047b,water
test_1047c,coffee
test_1047d,chocolate
test_1048a,water
test_1048b,cereal
test_1048c,cake
test_1048d,candy
test_1049a,milk
test_1049b,water
test_1049c,water
test_1049d,tomatosauce
test_1050a,water
test_1050b,tea
test_1050c,chocolate
test_1050d,juice
test_1051a,honey
test_1051b,candy
test_1051c,cereal
test_1051d,jam
test_1052a,coffee
test_1052b,corn
test_1052c,cereal
test_1052d,water
test_1053a,water
test_1053b,candy
test_1053c,tea
test_1053d,chocolate
test_1054a,rice
test_1054b,cereal
test_1054c,cereal
test_1054d,water
test_1055a,jam
test_1055b,water
test_1055c,candy
test_1055d,cereal
test_1056a,coffee
test_1056b,water
test_1056c,fish
test_1056d,jam
test_1057a,water
test_1057b,cereal
test_1057c,candy
test_1057d,water
test_1058a,cereal
test_1058b,cereal
test_1058c,cereal
test_1058d,chocolate
test_1059a,fish
test_1059b,cereal
test_1059c,jam
test_1059d,candy
test_1060a,water
test_1060b,vinegar
test_1060c,cereal
test_1060d,honey
test_1061a,water
test_1061b,cereal
test_1061c,vinegar
test_1061d,water
test_1062a,tea
test_1062b,fish
test_1062c,cereal
test_1062d,coffee
test_1063a,corn
test_1063b,water
test_1063c,cereal
test_1063d,jam
test_1064a,beans
test_1064b,water
test_1064c,cereal
test_1064d,vinegar
test_1065a,water
test_1065b,tea
test_1065c,rice
test_1065d,cake
test_1066a,chocolate
test_1066b,coffee
test_1066c,chocolate
test_1066d,jam
test_1067a,corn
test_1067b,candy
test_1067c,milk
test_1067d,cereal
test_1068a,fish
test_1068b,honey
test_1068c,tea
test_1068d,candy
test_1069a,water
test_1069b,water
test_1069c,tomatosauce
test_1069d,rice
test_1070a,tomatosauce
test_1070b,corn
test_1070c,cereal
test_1070d,tea
test_1071a,coffee
test_1071b,tea
test_1071c,cereal
test_1071d,milk
test_1072a,honey
test_1072b,rice
test_1072c,water
test_1072d,candy
test_1073a,jam
test_1073b,vinegar
test_1073c,tea
test_1073d,water
test_1074a,cereal
test_1074b,water
test_1074c,tea
test_1074d,spices
test_1075a,rice
test_1075b,cereal
test_1075c,cereal
test_1075d,honey
test_1076a,chocolate
test_1076b,juice
test_1076c,chocolate
test_1076d,tea
test_1077a,coffee
test_1077b,milk
test_1077c,tea
test_1077d,juice
test_1078a,tea
test_1078b,cereal
test_1078c,water
test_1078d,tea
test_1079a,jam
test_1079b,cereal
test_1079c,cereal
test_1079d,beans
test_1080a,fish
test_1080b,water
test_1080c,fish
test_1080d,rice
test_1081a,water
test_1081b,chocolate
test_1081c,candy
test_1081d,spices
test_1082a,cereal
test_1082b,juice
test_1082c,tea
test_1082d,candy
test_1083a,cereal
test_1083b,coffee
test_1083c,chips
test_1083d,sugar
test_1084a,honey
test_1084b,water
test_1084c,tea
test_1084d,candy
test_1085a,water
test_1085b,chocolate
test_1085c,chocolate
test_1085d,coffee
test_1086a,spices
test_1086b,cereal
test_1086c,soda
test_1086d,chips
test_1087a,water
test_1087b,water
test_1087c,water
test_1087d,fish
test_1088a,cereal
test_1088b,tea
test_1088c,milk
test_1088d,water
test_1089a,corn
test_1089b,water
test_1089c,water
test_1089d,candy
test_1090a,juice
test_1090b,honey
test_1090c,water
test_1090d,nuts
test_1091a,nuts
test_1091b,rice
test_1091c,milk
test_1091d,cereal
test_1092a,tea
test_1092b,cereal
test_1092c,water
test_1092d,coffee
test_1093a,water
test_1093b,juice
test_1093c,water
test_1093d,water
test_1094a,oil
test_1094b,water
test_1094c,honey
test_1094d,water
test_1095a,chocolate
test_1095b,fish
test_1095c,water
test_1095d,honey
test_1096a,candy
test_1096b,spices
test_1096c,cereal
test_1096d,water
test_1097a,candy
test_1097b,soda
test_1097c,tea
test_1097d,chocolate
test_1098a,candy
test_1098b,water
test_1098c,sugar
test_1098d,jam
test_1099a,nuts
test_1099b,jam
test_1099c,chocolate
test_1099d,honey
test_1100a,coffee
test_1100b,water
test_1100c,coffee
test_1100d,jam
test_1101a,oil
test_1101b,water
test_1101c,fish
test_1101d,water
test_1102a,milk
test_1102b,coffee
test_1102c,candy
test_1102d,tomatosauce
test_1103a,soda
test_1103b,coffee
test_1103c,jam
test_1103d,water
test_1104a,fish
test_1104b,corn
test_1104c,juice
test_1104d,water
test_1105a,chocolate
test_1105b,corn
test_1105c,jam
test_1105d,honey
test_1106a,beans
test_1106b,chocolate
test_1106c,tomatosauce
test_1106d,candy
test_1107a,tea
test_1107b,tea
test_1107c,nuts
test_1107d,vinegar
test_1108a,chips
test_1108b,honey
test_1108c,candy
test_1108d,jam
test_1109a,cereal
test_1109b,chocolate
test_1109c,jam
test_1109d,cereal
test_1110a,milk
test_1110b,water
test_1110c,cereal
test_1110d,coffee
test_1111a,rice
test_1111b,nuts
test_1111c,sugar
test_1111d,water
test_1112a,cereal
test_1112b,cereal
test_1112c,jam
test_1112d,water
test_1113a,spices
test_1113b,water
test_1113c,water
test_1113d,tomatosauce
test_1114a,cereal
test_1114b,tea
test_1114c,honey
test_1114d,chocolate
test_1115a,water
test_1115b,corn
test_1115c,nuts
test_1115d,water
test_1116a,cereal
test_1116b,water
test_1116c,coffee
test_1116d,nuts
test_1117a,water
test_1117b,water
test_1117c,tea
test_1117d,water
test_1118a,spices
test_1118b,cereal
test_1118c,honey
test_1118d,rice
test_1119a,cereal
test_1119b,cereal
test_1119c,water
test_1119d,cereal
test_1120a,tomatosauce
test_1120b,soda
test_1120c,coffee
test_1120d,water
test_1121a,oil
test_1121b,tea
test_1121c,cereal
test_1121d,juice
test_1122a,sugar
test_1122b,jam
test_1122c,vinegar
test_1122d,candy
test_1123a,tomatosauce
test_1123b,coffee
test_1123c,coffee
test_1123d,honey
test_1124a,water
test_1124b,water
test_1124c,coffee
test_1124d,water
test_1125a,tea
test_1125b,chocolate
test_1125c,candy
test_1125d,cereal
test_1126a,coffee
test_1126b,water
test_1126c,candy
test_1126d,water
test_1127a,tea
test_1127b,milk
test_1127c,cereal
test_1127d,fish
test_1128a,coffee
test_1128b,juice
test_1128c,water
test_1128d,fish
test_1129a,candy
test_1129b,nuts
test_1129c,vinegar
test_1129d,honey
test_1130a,jam
test_1130b,cereal
test_1130c,tea
test_1130d,vinegar
test_1131a,water
test_1131b,chocolate
test_1131c,water
test_1131d,jam
test_1132a,candy
test_1132b,candy
test_1132c,cereal
test_1132d,beans
test_1133a,tea
test_1133b,cereal
test_1133c,water
test_1133d,tea
test_1134a,fish
test_1134b,jam
test_1134c,tomatosauce
test_1134d,sugar
test_1135a,cereal
test_1135b,water
test_1135c,tea
test_1135d,water
test_1136a,cereal
test_1136b,milk
test_1136c,fish
test_1136d,water
test_1137a,cereal
test_1137b,milk
test_1137c,chocolate
test_1137d,chocolate
test_1138a,juice
test_1138b,juice
test_1138c,water
test_1138d,soda
test_1139a,water
test_1139b,soda
test_1139c,water
test_1139d,cereal
test_1140a,cereal
test_1140b,water
test_1140c,fish
test_1140d,coffee
test_1141a,coffee
test_1141b,cereal
test_1141c,nuts
test_1141d,cereal
test_1142a,jam
test_1142b,corn
test_1142c,water
test_1142d,cereal
test_1143a,cereal
test_1143b,jam
test_1143c,juice
test_1143d,pasta
test_1144a,cereal
test_1144b,water
test_1144c,water
test_1144d,honey
test_1145a,honey
test_1145b,honey
test_1145c,coffee
test_1145d,jam
test_1146a,candy
test_1146b,water
test_1146c,water
test_1146d,fish
test_1147a,candy
test_1147b,cereal
test_1147c,cereal
test_1147d,chocolate
test_1148a,tea
test_1148b,coffee
test_1148c,cereal
test_1148d,jam
test_1149a,water
test_1149b,cereal
test_1149c,corn
test_1149d,milk
test_1150a,honey
test_1150b,tea
test_1150c,tea
test_1150d,candy
test_1151a,jam
test_1151b,tomatosauce
test_1151c,water
test_1151d,cereal
test_1152a,coffee
test_1152b,coffee
test_1152c,tea
test_1152d,nuts
test_1153a,tea
test_1153b,pasta
test_1153c,jam
test_1153d,corn
test_1154a,tea
test_1154b,sugar
test_1154c,cereal
test_1154d,tea
test_1155a,water
test_1155b,beans
test_1155c,tea
test_1155d,tomatosauce
test_1156a,tomatosauce
test_1156b,cereal
test_1156c,juice
test_1156d,water
test_1157a,milk
test_1157b,cereal
test_1157c,fish
test_1157d,tomatosauce
test_1158a,jam
test_1158b,milk
test_1158c,water
test_1158d,cereal
test_1159a,rice
test_1159b,fish
test_1159c,beans
test_1159d,nuts
test_1160a,cereal
test_1160b,water
test_1160c,water
test_1160d,tea
test_1161a,water
test_1161b,tea
test_1161c,honey
test_1161d,jam
test_1162a,cereal
test_1162b,chips
test_1162c,tea
test_1162d,candy
test_1163a,milk
test_1163b,water
test_1163c,corn
test_1163d,cereal
test_1164a,coffee
test_1164b,water
test_1164c,cereal
test_1164d,candy
test_1165a,water
test_1165b,water
test_1165c,chocolate
test_1165d,jam
test_1166a,cereal
test_1166b,milk
test_1166c,cereal
test_1166d,vinegar
test_1167a,tea
test_1167b,tea
test_1167c,tea
test_1167d,honey
test_1168a,nuts
test_1168b,fish
test_1168c,soda
test_1168d,fish
test_1169a,cereal
test_1169b,cereal
test_1169c,cereal
test_1169d,water
test_1170a,juice
test_1170b,jam
test_1170c,juice
test_1170d,tea
test_1171a,chocolate
test_1171b,cereal
test_1171c,cereal
test_1171d,chips
test_1172a,cereal
test_1172b,candy
test_1172c,candy
test_1172d,honey
test_1173a,cereal
test_1173b,spices
test_1173c,cereal
test_1173d,coffee
test_1174a,cereal
test_1174b,candy
test_1174c,tea
test_1174d,tea
test_1175a,water
test_1175b,rice
test_1175c,cereal
test_1175d,honey
test_1176a,spices
test_1176b,water
test_1176c,tea
test_1176d,tea
test_1177a,water
test_1177b,honey
test_1177c,candy
test_1177d,oil
test_1178a,candy
test_1178b,cereal
test_1178c,jam
test_1178d,candy
test_1179a,honey
test_1179b,chocolate
test_1179c,jam
test_1179d,tea
test_1180a,tea
test_1180b,candy
test_1180c,honey
test_1180d,coffee
test_1181a,cereal
test_1181b,chocolate
test_1181c,soda
test_1181d,coffee
test_1182a,jam
test_1182b,honey
test_1182c,juice
test_1182d,water
test_1183a,tea
test_1183b,water
test_1183c,chips
test_1183d,honey
test_1184a,cereal
test_1184b,candy
test_1184c,sugar
test_1184d,candy
test_1185a,juice
test_1185b,pasta
test_1185c,cereal
test_1185d,water
test_1186a,cereal
test_1186b,chocolate
test_1186c,fish
test_1186d,milk
test_1187a,cereal
test_1187b,nuts
test_1187c,cereal
test_1187d,candy
test_1188a,corn
test_1188b,fish
test_1188c,oil
test_1188d,cereal
test_1189a,pasta
test_1189b,fish
test_1189c,candy
test_1189d,corn
test_1190a,cereal
test_1190b,chocolate
test_1190c,water
test_1190d,chocolate
test_1191a,coffee
test_1191b,honey
test_1191c,water
test_1191d,milk
test_1192a,milk
test_1192b,candy
test_1192c,honey
test_1192d,honey
test_1193a,cereal
test_1193b,water
test_1193c,chocolate
test_1193d,water
test_1194a,spices
test_1194b,rice
test_1194c,water
test_1194d,water
test_1195a,spices
test_1195b,cereal
test_1195c,water
test_1195d,cereal
test_1196a,jam
test_1196b,candy
test_1196c,tea
test_1196d,cereal
test_1197a,fish
test_1197b,honey
test_1197c,water
test_1197d,honey
test_1198a,cereal
test_1198b,water
test_1198c,spices
test_1198d,chocolate
test_1199a,cereal
test_1199b,pasta
test_1199c,water
test_1199d,oil
test_1200a,cereal
test_1200b,sugar
test_1200c,tomatosauce
test_1200d,beans
test_1201a,jam
test_1201b,tomatosauce
test_1201c,honey
test_1201d,water
test_1202a,chocolate
test_1202b,coffee
test_1202c,coffee
test_1202d,water
test_1203a,cereal
test_1203b,flour
test_1203c,cereal
test_1203d,tea
test_1204a,water
test_1204b,water
test_1204c,candy
test_1204d,honey
test_1205a,tea
test_1205b,cereal
test_1205c,tomatosauce
test_1205d,oil
test_1206a,candy
test_1206b,water
test_1206c,cereal
test_1206d,juice
test_1207a,corn
test_1207b,water
test_1207c,water
test_1207d,candy
test_1208a,cereal
test_1208b,flour
test_1208c,cereal
test_1208d,soda
test_1209a,cereal
test_1209b,jam
test_1209c,water
test_1209d,coffee
test_1210a,water
test_1210b,water
test_1210c,rice
test_1210d,tea
test_1211a,jam
test_1211b,vinegar
test_1211c,jam
test_1211d,spices
test_1212a,coffee
test_1212b,coffee
test_1212c,chocolate
test_1212d,jam
test_1213a,milk
test_1213b,tea
test_1213c,chocolate
test_1213d,vinegar
test_1214a,soda
test_1214b,tea
test_1214c,cereal
test_1214d,jam
test_1215a,honey
test_1215b,cereal
test_1215c,water
test_1215d,water
test_1216a,vinegar
test_1216b,tea
test_1216c,water
test_1216d,milk
test_1217a,water
test_1217b,tea
test_1217c,cereal
test_1217d,chocolate
test_1218a,spices
test_1218b,water
test_1218c,candy
test_1218d,water
test_1219a,water
test_1219b,tomatosauce
test_1219c,sugar
test_1219d,coffee
test_1220a,soda
test_1220b,chocolate
test_1220c,coffee
test_1220d,tea
test_1221a,tea
test_1221b,tea
test_1221c,water
test_1221d,vinegar
test_1222a,tea
test_1222b,cake
test_1222c,flour
test_1222d,fish
test_1223a,tea
test_1223b,chocolate
test_1223c,cereal
test_1223d,cereal
test_1224a,candy
test_1224b,tea
test_1224c,vinegar
test_1224d,jam
test_1225a,tea
test_1225b,water
test_1225c,cereal
test_1225d,corn
test_1226a,spices
test_1226b,candy
test_1226c,sugar
test_1226d,tomatosauce
test_1227a,cereal
test_1227b,juice
test_1227c,tea
test_1227d,rice
test_1228a,corn
test_1228b,water
test_1228c,pasta
test_1228d,tea
test_1229a,cereal
test_1229b,honey
test_1229c,cereal
test_1229d,fish
test_1230a,cereal
test_1230b,corn
test_1230c,water
test_1230d,tea
test_1231a,soda
test_1231b,coffee
test_1231c,cereal
test_1231d,oil
test_1232a,coffee
test_1232b,cereal
test_1232c,rice
test_1232d,chips
test_1233a,tea
test_1233b,flour
test_1233c,juice
test_1233d,water
test_1234a,fish
test_1234b,honey
test_1234c,water
test_1234d,chocolate
test_1235a,candy
test_1235b,tea
test_1235c,honey
test_1235d,cereal
test_1236a,fish
test_1236b,cereal
test_1236c,cereal
test_1236d,jam
test_1237a,vinegar
test_1237b,coffee
test_1237c,honey
test_1237d,tea
test_1238a,water
test_1238b,cereal
test_1238c,chocolate
test_1238d,candy
test_1239a,tomatosauce
test_1239b,rice
test_1239c,rice
test_1239d,corn
test_1240a,cereal
test_1240b,cereal
test_1240c,tea
test_1240d,juice
test_1241a,tea
test_1241b,water
test_1241c,water
test_1241d,chocolate
test_1242a,cereal
test_1242b,juice
test_1242c,water
test_1242d,water
test_1243a,water
test_1243b,rice
test_1243c,water
test_1243d,cereal
test_1244a,water
test_1244b,cereal
test_1244c,water
test_1244d,oil
test_1245a,chocolate
test_1245b,water
test_1245c,juice
test_1245d,tea
test_1246a,water
test_1246b,water
test_1246c,coffee
test_1246d,candy
test_1247a,sugar
test_1247b,tea
test_1247c,jam
test_1247d,chocolate
test_1248a,honey
test_1248b,honey
test_1248c,candy
test_1248d,tomatosauce
test_1249a,honey
test_1249b,water
test_1249c,jam
test_1249d,chocolate
test_1250a,water
test_1250b,cereal
test_1250c,jam
test_1250d,tea
test_1251a,milk
test_1251b,water
test_1251c,water
test_1251d,beans
test_1252a,honey
test_1252b,water
test_1252c,candy
test_1252d,jam
test_1253a,water
test_1253b,juice
test_1253c,water
test_1253d,cereal
test_1254a,water
test_1254b,water
test_1254c,honey
test_1254d,spices
test_1255a,tea
test_1255b,cereal
test_1255c,water
test_1255d,corn
test_1256a,cereal
test_1256b,rice
test_1256c,jam
test_1256d,tea
test_1257a,cereal
test_1257b,corn
test_1257c,jam
test_1257d,candy
test_1258a,honey
test_1258b,tea
test_1258c,water
test_1258d,tea
test_1259a,water
test_1259b,cereal
test_1259c,oil
test_1259d,cake
test_1260a,tea
test_1260b,juice
test_1260c,rice
test_1260d,spices
test_1261a,juice
test_1261b,tomatosauce
test_1261c,cereal
test_1261d,tomatosauce
test_1262a,water
test_1262b,milk
test_1262c,chocolate
test_1262d,water
test_1263a,fish
test_1263b,candy
test_1263c,rice
test_1263d,water
test_1264a,water
test_1264b,tea
test_1264c,water
test_1264d,tea
test_1265a,jam
test_1265b,candy
test_1265c,coffee
test_1265d,milk
test_1266a,beans
test_1266b,vinegar
test_1266c,water
test_1266d,chocolate
test_1267a,cereal
test_1267b,milk
test_1267c,coffee
test_1267d,chocolate
test_1268a,flour
test_1268b,tea
test_1268c,water
test_1268d,cereal
test_1269a,tomatosauce
test_1269b,tomatosauce
test_1269c,chocolate
test_1269d,water
test_1270a,chocolate
test_1270b,cereal
test_1270c,water
test_1270d,candy
test_1271a,water
test_1271b,cereal
test_1271c,honey
test_1271d,jam
test_1272a,water
test_1272b,jam
test_1272c,cereal
test_1272d,water
test_1273a,jam
test_1273b,fish
test_1273c,water
test_1273d,water
test_1274a,water
test_1274b,cereal
test_1274c,jam
test_1274d,water
test_1275a,jam
test_1275b,vinegar
test_1275c,nuts
test_1275d,fish
test_1276a,candy
test_1276b,coffee
test_1276c,coffee
test_1276d,fish
test_1277a,honey
test_1277b,soda
test_1277c,water
test_1277d,cereal
test_1278a,water
test_1278b,tea
test_1278c,candy
test_1278d,chocolate
test_1279a,cereal
test_1279b,candy
test_1279c,candy
test_1279d,pasta
test_1280a,milk
test_1280b,tea
test_1280c,honey
test_1280d,corn
test_1281a,water
test_1281b,water
test_1281c,water
test_1281d,oil
test_1282a,juice
test_1282b,honey
test_1282c,chocolate
test_1282d,juice
test_1283a,water
test_1283b,sugar
test_1283c,nuts
test_1283d,tea
test_1284a,fish
test_1284b,oil
test_1284c,honey
test_1284d,flour
test_1285a,cereal
test_1285b,water
test_1285c,beans
test_1285d,water
test_1286a,cereal
test_1286b,water
test_1286c,tea
test_1286d,fish
test_1287a,chocolate
test_1287b,cereal
test_1287c,tea
test_1287d,candy
test_1288a,vinegar
test_1288b,water
test_1288c,juice
test_1288d,cereal
test_1289a,water
test_1289b,coffee
test_1289c,tea
test_1289d,chocolate
test_1290a,milk
test_1290b,water
test_1290c,water
test_1290d,fish
test_1291a,water
test_1291b,cereal
test_1291c,chocolate
test_1291d,candy
test_1292a,chips
test_1292b,chocolate
test_1292c,fish
test_1292d,fish
test_1293a,water
test_1293b,chocolate
test_1293c,candy
test_1293d,spices
test_1294a,chocolate
test_1294b,tea
test_1294c,cereal
test_1294d,water
test_1295a,honey
test_1295b,water
test_1295c,chips
test_1295d,fish
test_1296a,candy
test_1296b,cereal
test_1296c,cereal
test_1296d,water
test_1297a,water
test_1297b,honey
test_1297c,honey
test_1297d,jam
test_1298a,water
test_1298b,pasta
test_1298c,honey
test_1298d,water
test_1299a,tea
test_1299b,tea
test_1299c,coffee
test_1299d,tea
test_1300a,juice
test_1300b,jam
test_1300c,water
test_1300d,water
test_1301a,vinegar
test_1301b,water
test_1301c,chips
test_1301d,honey
test_1302a,sugar
test_1302b,vinegar
test_1302c,fish
test_1302d,coffee
test_1303a,water
test_1303b,water
test_1303c,beans
test_1303d,coffee
test_1304a,juice
test_1304b,tea
test_1304c,soda
test_1304d,coffee
test_1305a,coffee
test_1305b,cereal
test_1305c,chips
test_1305d,rice
test_1306a,fish
test_1306b,jam
test_1306c,honey
test_1306d,candy
test_1307a,water
test_1307b,coffee
test_1307c,tomatosauce
test_1307d,candy
test_1308a,candy
test_1308b,sugar
test_1308c,water
test_1308d,flour
test_1309a,rice
test_1309b,tea
test_1309c,cereal
test_1309d,chocolate
test_1310a,coffee
test_1310b,jam
test_1310c,jam
test_1310d,coffee
test_1311a,cereal
test_1311b,tea
test_1311c,water
test_1311d,water
test_1312a,cereal
test_1312b,chocolate
test_1312c,tea
test_1312d,water
test_1313a,tea
test_1313b,honey
test_1313c,milk
test_1313d,cereal
test_1314a,jam
test_1314b,cereal
test_1314c,cereal
test_1314d,water
test_1315a,cereal
test_1315b,tea
test_1315c,candy
test_1315d,candy
test_1316a,tea
test_1316b,candy
test_1316c,tea
test_1316d,fish
test_1317a,jam
test_1317b,jam
test_1317c,coffee
test_1317d,tea
test_1318a,jam
test_1318b,cereal
test_1318c,chocolate
test_1318d,water
test_1319a,coffee
test_1319b,cereal
test_1319c,milk
test_1319d,milk
test_1320a,juice
test_1320b,rice
test_1320c,fish
test_1320d,juice
test_1321a,water
test_1321b,candy
test_1321c,jam
test_1321d,candy
test_1322a,water
test_1322b,candy
test_1322c,water
test_1322d,fish
test_1323a,cereal
test_1323b,tea
test_1323c,tea
test_1323d,cereal
test_1324a,juice
test_1324b,water
test_1324c,oil
test_1324d,cereal
test_1325a,beans
test_1325b,water
test_1325c,candy
test_1325d,chocolate
test_1326a,vinegar
test_1326b,spices
test_1326c,corn
test_1326d,tea
test_1327a,juice
test_1327b,water
test_1327c,water
test_1327d,water
test_1328a,tea
test_1328b,juice
test_1328c,cereal
test_1328d,milk
test_1329a,coffee
test_1329b,cereal
test_1329c,beans
test_1329d,corn
test_1330a,cereal
test_1330b,sugar
test_1330c,juice
test_1330d,coffee
test_1331a,pasta
test_1331b,tea
test_1331c,jam
test_1331d,water
test_1332a,nuts
test_1332b,flour
test_1332c,cereal
test_1332d,tea
test_1333a,tea
test_1333b,water
test_1333c,water
test_1333d,honey
test_1334a,cereal
test_1334b,candy
test_1334c,coffee
test_1334d,jam
test_1335a,cereal
test_1335b,coffee
test_1335c,juice
test_1335d,water
test_1336a,cereal
test_1336b,coffee
test_1336c,tea
test_1336d,water
test_1337a,water
test_1337b,vinegar
test_1337c,water
test_1337d,water
test_1338a,beans
test_1338b,nuts
test_1338c,honey
test_1338d,fish
test_1339a,water
test_1339b,oil
test_1339c,milk
test_1339d,cereal
test_1340a,water
test_1340b,chocolate
test_1340c,tomatosauce
test_1340d,spices
test_1341a,rice
test_1341b,tea
test_1341c,corn
test_1341d,chips
test_1342a,corn
test_1342b,milk
test_1342c,nuts
test_1342d,coffee
test_1343a,milk
test_1343b,sugar
test_1343c,rice
test_1343d,chocolate
test_1344a,coffee
test_1344b,cereal
test_1344c,juice
test_1344d,cereal
test_1345a,sugar
test_1345b,cereal
test_1345c,water
test_1345d,tea
test_1346a,tomatosauce
test_1346b,water
test_1346c,honey
test_1346d,juice
test_1347a,water
test_1347b,coffee
test_1347c,fish
test_1347d,pasta
test_1348a,coffee
test_1348b,chocolate
test_1348c,cereal
test_1348d,cereal
test_1349a,candy
test_1349b,coffee
test_1349c,corn
test_1349d,spices
test_1350a,cereal
test_1350b,flour
test_1350c,fish
test_1350d,cereal
test_1351a,jam
test_1351b,sugar
test_1351c,tomatosauce
test_1351d,jam
test_1352a,milk
test_1352b,water
test_1352c,rice
test_1352d,water
test_1353a,jam
test_1353b,water
test_1353c,candy
test_1353d,sugar
test_1354a,tea
test_1354b,chocolate
test_1354c,oil
test_1354d,sugar
test_1355a,water
test_1355b,juice
test_1355c,candy
test_1355d,water
test_1356a,tea
test_1356b,juice
test_1356c,cereal
test_1356d,cereal
test_1357a,tea
test_1357b,rice
test_1357c,jam
test_1357d,jam
test_1358a,soda
test_1358b,candy
test_1358c,corn
test_1358d,coffee
test_1359a,water
test_1359b,honey
test_1359c,coffee
test_1359d,water
test_1360a,milk
test_1360b,water
test_1360c,fish
test_1360d,water
test_1361a,tea
test_1361b,cereal
test_1361c,tea
test_1361d,coffee
test_1362a,vinegar
test_1362b,corn
test_1362c,spices
test_1362d,jam
test_1363a,candy
test_1363b,honey
test_1363c,milk
test_1363d,cereal
test_1364a,cereal
test_1364b,water
test_1364c,honey
test_1364d,oil
test_1365a,beans
test_1365b,tea
test_1365c,milk
test_1365d,tea
test_1366a,cereal
test_1366b,tea
test_1366c,water
test_1366d,juice
test_1367a,tea
test_1367b,cereal
test_1367c,chocolate
test_1367d,soda
test_1368a,vinegar
test_1368b,coffee
test_1368c,water
test_1368d,chocolate
test_1369a,water
test_1369b,water
test_1369c,coffee
test_1369d,coffee
test_1370a,pasta
test_1370b,beans
test_1370c,water
test_1370d,candy
test_1371a,cake
test_1371b,water
test_1371c,oil
test_1371d,coffee
test_1372a,nuts
test_1372b,tea
test_1372c,rice
test_1372d,tea
test_1373a,milk
test_1373b,cake
test_1373c,cereal
test_1373d,candy
test_1374a,tomatosauce
test_1374b,water
test_1374c,tea
test_1374d,honey
test_1375a,water
test_1375b,water
test_1375c,coffee
test_1375d,tea
test_1376a,cereal
test_1376b,cereal
test_1376c,cereal
