image_id,label
test_1089c,water
test_1089d,candy
test_1090a,coffee
test_1090b,coffee
test_1090c,water
test_1090d,candy
test_1091a,coffee
test_1091b,candy
test_1091c,coffee
test_1091d,water
test_1092a,coffee
test_1092b,candy
test_1092c,water
test_1092d,coffee
test_1093a,coffee
test_1093b,coffee
test_1093c,water
test_1093d,water
test_1094a,coffee
test_1094b,water
test_1094c,coffee
test_1094d,water
test_1095a,coffee
test_1095b,coffee
test_1095c,water
test_1095d,coffee
test_1096a,candy
test_1096b,coffee
test_1096c,candy
test_1096d,candy
test_1097a,candy
test_1097b,coffee
test_1097c,water
test_1097d,chocolate
test_1098a,candy
test_1098b,water
test_1098c,water
test_1098d,coffee
test_1099a,coffee
test_1099b,coffee
test_1099c,coffee
test_1099d,candy
test_1100a,coffee
test_1100b,water
test_1100c,candy
test_1100d,coffee
test_1101a,candy
test_1101b,water
test_1101c,water
test_1101d,water
test_1102a,water
test_1102b,coffee
test_1102c,candy
test_1102d,candy
test_1103a,coffee
test_1103b,coffee
test_1103c,coffee
test_1103d,water
test_1104a,candy
test_1104b,water
test_1104c,coffee
test_1104d,water
test_1105a,coffee
test_1105b,water
test_1105c,coffee
test_1105d,coffee
test_1106a,water
test_1106b,coffee
test_1106c,candy
test_1106d,candy
test_1107a,candy
test_1107b,coffee
test_1107c,coffee
test_1107d,coffee
test_1108a,coffee
test_1108b,candy
test_1108c,candy
test_1108d,coffee
test_1109a,candy
test_1109b,water
test_1109c,coffee
test_1109d,candy
test_1110a,candy
test_1110b,coffee
test_1110c,water
test_1110d,coffee
test_1111a,candy
test_1111b,coffee
test_1111c,water
test_1111d,water
test_1112a,candy
test_1112b,water
test_1112c,coffee
test_1112d,water
test_1113a,candy
test_1113b,water
test_1113c,water
test_1113d,candy
test_1114a,water
test_1114b,water
test_1114c,candy
test_1114d,coffee
test_1115a,water
test_1115b,coffee
test_1115c,coffee
test_1115d,candy
test_1116a,candy
test_1116b,coffee
test_1116c,coffee
test_1116d,candy
test_1117a,coffee
test_1117b,water
test_1117c,candy
test_1117d,water
test_1118a,candy
test_1118b,water
test_1118c,coffee
test_1118d,coffee
test_1119a,coffee
test_1119b,water
test_1119c,water
test_1119d,coffee
test_1120a,candy
test_1120b,candy
test_1120c,candy
test_1120d,coffee
test_1121a,coffee
test_1121b,water
test_1121c,candy
test_1121d,coffee
test_1122a,water
test_1122b,coffee
test_1122c,coffee
test_1122d,candy
test_1123a,candy
test_1123b,coffee
test_1123c,coffee
test_1123d,coffee
test_1124a,water
test_1124b,water
test_1124c,coffee
test_1124d,water
test_1125a,candy
test_1125b,candy
test_1125c,candy
test_1125d,coffee
test_1126a,coffee
test_1126b,water
test_1126c,candy
test_1126d,water
test_1127a,coffee
test_1127b,coffee
test_1127c,candy
test_1127d,candy
test_1128a,coffee
test_1128b,coffee
test_1128c,water
test_1128d,coffee
test_1129a,candy
test_1129b,coffee
test_1129c,coffee
test_1129d,candy
test_1130a,coffee
test_1130b,water
test_1130c,water
test_1130d,coffee
test_1131a,water
test_1131b,candy
test_1131c,water
test_1131d,coffee
test_1132a,candy
test_1132b,candy
test_1132c,water
test_1132d,water
test_1133a,water
test_1133b,water
test_1133c,water
test_1133d,candy
test_1134a,water
test_1134b,coffee
test_1134c,candy
test_1134d,water
test_1135a,water
test_1135b,candy
test_1135c,water
test_1135d,coffee
test_1136a,water
test_1136b,water
test_1136c,coffee
test_1136d,coffee
test_1137a,candy
test_1137b,water
test_1137c,coffee
test_1137d,coffee
test_1138a,coffee
test_1138b,coffee
test_1138c,water
test_1138d,candy
test_1139a,candy
test_1139b,water
test_1139c,candy
test_1139d,water
test_1140a,candy
test_1140b,water
test_1140c,coffee
test_1140d,coffee
test_1141a,coffee
test_1141b,water
test_1141c,coffee
test_1141d,coffee
test_1142a,coffee
test_1142b,water
test_1142c,water
test_1142d,water
test_1143a,candy
test_1143b,coffee
test_1143c,coffee
test_1143d,candy
test_1144a,water
test_1144b,water
test_1144c,water
test_1144d,coffee
test_1145a,coffee
test_1145b,water
test_1145c,candy
test_1145d,coffee
test_1146a,candy
test_1146b,water
test_1146c,water
test_1146d,coffee
test_1147a,coffee
test_1147b,water
test_1147c,candy
test_1147d,water
test_1148a,water
test_1148b,water
test_1148c,water
test_1148d,coffee
test_1149a,water
test_1149b,candy
test_1149c,candy
test_1149d,water
test_1150a,coffee
test_1150b,candy
test_1150c,candy
test_1150d,candy
test_1151a,coffee
test_1151b,candy
test_1151c,water
test_1151d,candy
test_1152a,coffee
test_1152b,coffee
test_1152c,water
test_1152d,candy
test_1153a,water
test_1153b,candy
test_1153c,candy
test_1153d,candy
test_1154a,water
test_1154b,candy
test_1154c,water
test_1154d,candy
test_1155a,water
test_1155b,coffee
test_1155c,water
test_1155d,coffee
test_1156a,candy
test_1156b,coffee
test_1156c,coffee
test_1156d,water
test_1157a,coffee
test_1157b,coffee
test_1157c,coffee
test_1157d,candy
test_1158a,coffee
test_1158b,candy
test_1158c,water
test_1158d,water
test_1159a,candy
test_1159b,coffee
test_1159c,coffee
test_1159d,candy
test_1160a,water
test_1160b,water
test_1160c,water
test_1160d,water
test_1161a,water
test_1161b,candy
test_1161c,candy
test_1161d,coffee
test_1162a,water
test_1162b,candy
test_1162c,candy
test_1162d,candy
test_1163a,water
test_1163b,water
test_1163c,coffee
test_1163d,water
test_1164a,coffee
test_1164b,coffee
test_1164c,candy
test_1164d,candy
test_1165a,water
test_1165b,water
test_1165c,coffee
test_1165d,coffee
test_1166a,water
test_1166b,coffee
test_1166c,water
test_1166d,coffee
test_1167a,coffee
test_1167b,water
test_1167c,candy
test_1167d,candy
test_1168a,coffee
test_1168b,water
test_1168c,candy
test_1168d,coffee
test_1169a,water
test_1169b,water
test_1169c,water
test_1169d,water
test_1170a,coffee
test_1170b,candy
test_1170c,coffee
test_1170d,water
test_1171a,water
test_1171b,water
test_1171c,water
test_1171d,candy
test_1172a,candy
test_1172b,candy
test_1172c,candy
test_1172d,water
test_1173a,water
test_1173b,candy
test_1173c,water
test_1173d,coffee
test_1174a,water
test_1174b,candy
test_1174c,water
test_1174d,water
test_1175a,coffee
test_1175b,candy
test_1175c,water
test_1175d,coffee
test_1176a,coffee
test_1176b,water
test_1176c,water
test_1176d,candy
test_1177a,coffee
test_1177b,coffee
test_1177c,candy
test_1177d,coffee
test_1178a,candy
test_1178b,candy
test_1178c,coffee
test_1178d,candy
test_1179a,candy
test_1179b,coffee
test_1179c,coffee
test_1179d,candy
test_1180a,candy
test_1180b,candy
test_1180c,coffee
test_1180d,coffee
test_1181a,water
test_1181b,candy
test_1181c,candy
test_1181d,coffee
test_1182a,coffee
test_1182b,coffee
test_1182c,candy
test_1182d,water
test_1183a,candy
test_1183b,water
test_1183c,candy
test_1183d,coffee
test_1184a,water
test_1184b,candy
test_1184c,candy
test_1184d,candy
test_1185a,coffee
test_1185b,candy
test_1185c,candy
test_1185d,coffee
test_1186a,coffee
test_1186b,coffee
test_1186c,water
test_1186d,coffee
test_1187a,water
test_1187b,candy
test_1187c,water
test_1187d,candy
test_1188a,water
test_1188b,coffee
test_1188c,coffee
test_1188d,candy
test_1189a,candy
test_1189b,water
test_1189c,candy
test_1189d,candy
test_1190a,water
test_1190b,water
test_1190c,water
test_1190d,candy
test_1191a,coffee
test_1191b,candy
test_1191c,water
test_1191d,water
test_1192a,candy
test_1192b,candy
test_1192c,coffee
test_1192d,coffee
test_1193a,water
test_1193b,coffee
test_1193c,coffee
test_1193d,coffee
test_1194a,candy
test_1194b,candy
test_1194c,water
test_1194d,water
test_1195a,coffee
test_1195b,water
test_1195c,water
test_1195d,candy
test_1196a,coffee
test_1196b,water
test_1196c,candy
test_1196d,water
test_1197a,coffee
test_1197b,candy
test_1197c,water
test_1197d,candy
test_1198a,candy
test_1198b,coffee
test_1198c,water
test_1198d,coffee
test_1199a,coffee
test_1199b,candy
test_1199c,water
test_1199d,coffee
test_1200a,water
test_1200b,water
test_1200c,coffee
test_1200d,water
test_1201a,coffee
test_1201b,coffee
test_1201c,coffee
test_1201d,coffee
test_1202a,water
test_1202b,coffee
test_1202c,coffee
test_1202d,coffee
test_1203a,water
test_1203b,water
test_1203c,water
test_1203d,candy
test_1204a,water
test_1204b,water
test_1204c,candy
test_1204d,candy
test_1205a,coffee
test_1205b,water
test_1205c,candy
test_1205d,coffee
test_1206a,candy
test_1206b,water
test_1206c,candy
test_1206d,coffee
test_1207a,water
test_1207b,coffee
test_1207c,coffee
test_1207d,candy
test_1208a,candy
test_1208b,water
test_1208c,water
test_1208d,coffee
test_1209a,water
test_1209b,coffee
test_1209c,water
test_1209d,coffee
test_1210a,water
test_1210b,water
test_1210c,candy
test_1210d,water
test_1211a,coffee
test_1211b,coffee
test_1211c,coffee
test_1211d,water
test_1212a,coffee
test_1212b,coffee
test_1212c,coffee
test_1212d,coffee
test_1213a,coffee
test_1213b,water
test_1213c,candy
test_1213d,coffee
test_1214a,coffee
test_1214b,coffee
test_1214c,water
test_1214d,coffee
test_1215a,coffee
test_1215b,candy
test_1215c,water
test_1215d,water
test_1216a,coffee
test_1216b,water
test_1216c,water
test_1216d,coffee
test_1217a,water
test_1217b,coffee
test_1217c,candy
test_1217d,coffee
test_1218a,candy
test_1218b,water
test_1218c,candy
test_1218d,water
test_1219a,water
test_1219b,candy
test_1219c,water
test_1219d,coffee
test_1220a,coffee
test_1220b,candy
test_1220c,coffee
test_1220d,water
test_1221a,candy
test_1221b,water
test_1221c,coffee
test_1221d,coffee
test_1222a,candy
test_1222b,candy
test_1222c,water
test_1222d,coffee
test_1223a,water
test_1223b,coffee
test_1223c,water
test_1223d,water
test_1224a,candy
test_1224b,candy
test_1224c,coffee
test_1224d,coffee
test_1225a,coffee
test_1225b,water
test_1225c,candy
test_1225d,water
test_1226a,coffee
test_1226b,candy
test_1226c,water
test_1226d,coffee
test_1227a,water
test_1227b,coffee
test_1227c,water
test_1227d,candy
test_1228a,water
test_1228b,water
test_1228c,coffee
test_1228d,water
test_1229a,candy
test_1229b,coffee
test_1229c,water
test_1229d,coffee
test_1230a,water
test_1230b,candy
test_1230c,water
test_1230d,candy
test_1231a,coffee
test_1231b,candy
test_1231c,water
test_1231d,vinegar
test_1232a,coffee
test_1232b,candy
test_1232c,candy
test_1232d,coffee
test_1233a,candy
test_1233b,water
test_1233c,coffee
test_1233d,candy
test_1234a,coffee
test_1234b,water
test_1234c,water
test_1234d,coffee
test_1235a,candy
test_1235b,water
test_1235c,coffee
test_1235d,water
test_1236a,coffee
test_1236b,candy
test_1236c,candy
test_1236d,coffee
test_1237a,coffee
test_1237b,coffee
test_1237c,coffee
test_1237d,water
test_1238a,water
test_1238b,candy
test_1238c,chocolate
test_1238d,candy
test_1239a,candy
test_1239b,candy
test_1239c,candy
test_1239d,candy
test_1240a,candy
test_1240b,coffee
test_1240c,water
test_1240d,coffee
test_1241a,candy
test_1241b,coffee
test_1241c,water
test_1241d,coffee
test_1242a,water
test_1242b,water
test_1242c,water
test_1242d,coffee
test_1243a,water
test_1243b,coffee
test_1243c,water
test_1243d,coffee
test_1244a,water
test_1244b,water
test_1244c,water
test_1244d,candy
test_1245a,chocolate
test_1245b,water
test_1245c,coffee
test_1245d,water
test_1246a,candy
test_1246b,water
test_1246c,candy
test_1246d,candy
test_1247a,water
test_1247b,water
test_1247c,coffee
test_1247d,candy
test_1248a,candy
test_1248b,coffee
test_1248c,candy
test_1248d,candy
test_1249a,candy
test_1249b,water
test_1249c,coffee
test_1249d,candy
test_1250a,coffee
test_1250b,candy
test_1250c,coffee
test_1250d,candy
test_1251a,water
test_1251b,water
test_1251c,water
test_1251d,water
test_1252a,candy
test_1252b,coffee
test_1252c,candy
test_1252d,coffee
test_1253a,candy
test_1253b,coffee
test_1253c,coffee
test_1253d,coffee
test_1254a,water
test_1254b,water
test_1254c,candy
test_1254d,candy
test_1255a,water
test_1255b,candy
test_1255c,coffee
test_1255d,candy
test_1256a,water
test_1256b,candy
test_1256c,coffee
test_1256d,water
test_1257a,candy
test_1257b,candy
test_1257c,coffee
test_1257d,coffee
test_1258a,coffee
test_1258b,coffee
test_1258c,coffee
test_1258d,candy
test_1259a,water
test_1259b,candy
test_1259c,coffee
test_1259d,candy
test_1260a,coffee
test_1260b,coffee
test_1260c,candy
test_1260d,candy
test_1261a,water
test_1261b,candy
test_1261c,candy
test_1261d,candy
test_1262a,water
test_1262b,water
test_1262c,candy
test_1262d,coffee
test_1263a,water
test_1263b,candy
test_1263c,water
test_1263d,water
test_1264a,coffee
test_1264b,water
test_1264c,water
test_1264d,water
test_1265a,coffee
test_1265b,candy
test_1265c,coffee
test_1265d,water
test_1266a,candy
test_1266b,coffee
test_1266c,water
test_1266d,coffee
test_1267a,water
test_1267b,candy
test_1267c,coffee
test_1267d,coffee
test_1268a,candy
test_1268b,candy
test_1268c,water
test_1268d,candy
test_1269a,candy
test_1269b,candy
test_1269c,coffee
test_1269d,water
test_1270a,coffee
test_1270b,candy
test_1270c,coffee
test_1270d,candy
test_1271a,water
test_1271b,water
test_1271c,coffee
test_1271d,coffee
test_1272a,water
test_1272b,coffee
test_1272c,candy
test_1272d,coffee
test_1273a,coffee
test_1273b,coffee
test_1273c,water
test_1273d,coffee
test_1274a,water
test_1274b,coffee
test_1274c,coffee
test_1274d,water
test_1275a,coffee
test_1275b,coffee
test_1275c,coffee
test_1275d,coffee
test_1276a,candy
test_1276b,coffee
test_1276c,coffee
test_1276d,coffee
test_1277a,candy
test_1277b,water
test_1277c,water
test_1277d,candy
test_1278a,water
test_1278b,candy
test_1278c,candy
test_1278d,coffee
test_1279a,water
test_1279b,candy
test_1279c,candy
test_1279d,water
test_1280a,coffee
test_1280b,water
test_1280c,coffee
test_1280d,water
test_1281a,water
test_1281b,water
test_1281c,coffee
test_1281d,candy
test_1282a,coffee
test_1282b,candy
test_1282c,coffee
test_1282d,candy
test_1283a,coffee
test_1283b,candy
test_1283c,candy
test_1283d,candy
test_1284a,coffee
test_1284b,coffee
test_1284c,candy
test_1284d,water
test_1285a,coffee
test_1285b,water
test_1285c,coffee
test_1285d,water
test_1286a,water
test_1286b,water
test_1286c,coffee
test_1286d,coffee
test_1287a,coffee
test_1287b,candy
test_1287c,water
test_1287d,candy
test_1288a,coffee
test_1288b,coffee
test_1288c,coffee
test_1288d,water
test_1289a,coffee
test_1289b,coffee
test_1289c,water
test_1289d,coffee
test_1290a,water
test_1290b,water
test_1290c,water
test_1290d,candy
test_1291a,water
test_1291b,water
test_1291c,coffee
test_1291d,candy
test_1292a,candy
test_1292b,coffee
test_1292c,coffee
test_1292d,water
test_1293a,water
test_1293b,coffee
test_1293c,candy
test_1293d,water
test_1294a,coffee
test_1294b,coffee
test_1294c,candy
test_1294d,water
test_1295a,candy
test_1295b,water
test_1295c,coffee
test_1295d,coffee
test_1296a,candy
test_1296b,candy
test_1296c,water
test_1296d,coffee
test_1297a,water
test_1297b,coffee
test_1297c,candy
test_1297d,coffee
test_1298a,water
test_1298b,candy
test_1298c,coffee
test_1298d,water
test_1299a,candy
test_1299b,candy
test_1299c,coffee
test_1299d,coffee
test_1300a,candy
test_1300b,coffee
test_1300c,water
test_1300d,water
test_1301a,coffee
test_1301b,candy
test_1301c,candy
test_1301d,candy
test_1302a,coffee
test_1302b,coffee
test_1302c,coffee
test_1302d,coffee
test_1303a,water
test_1303b,candy
test_1303c,water
test_1303d,candy
test_1304a,candy
test_1304b,water
test_1304c,candy
test_1304d,coffee
test_1305a,coffee
test_1305b,coffee
test_1305c,coffee
test_1305d,candy
test_1306a,coffee
test_1306b,coffee
test_1306c,candy
test_1306d,candy
test_1307a,water
test_1307b,coffee
test_1307c,candy
test_1307d,candy
test_1308a,water
test_1308b,water
test_1308c,water
test_1308d,water
test_1309a,candy
test_1309b,coffee
test_1309c,water
test_1309d,coffee
test_1310a,coffee
test_1310b,candy
test_1310c,coffee
test_1310d,coffee
test_1311a,candy
test_1311b,water
test_1311c,candy
test_1311d,water
test_1312a,water
test_1312b,coffee
test_1312c,water
test_1312d,water
test_1313a,water
test_1313b,coffee
test_1313c,coffee
test_1313d,candy
test_1314a,coffee
test_1314b,water
test_1314c,candy
test_1314d,coffee
test_1315a,water
test_1315b,candy
test_1315c,candy
test_1315d,candy
test_1316a,candy
test_1316b,candy
test_1316c,water
test_1316d,coffee
test_1317a,coffee
test_1317b,coffee
test_1317c,coffee
test_1317d,water
test_1318a,coffee
test_1318b,water
test_1318c,candy
test_1318d,water
test_1319a,coffee
test_1319b,candy
test_1319c,water
test_1319d,coffee
test_1320a,candy
test_1320b,candy
test_1320c,coffee
test_1320d,candy
test_1321a,coffee
test_1321b,candy
test_1321c,coffee
test_1321d,candy
test_1322a,water
test_1322b,candy
test_1322c,coffee
test_1322d,coffee
test_1323a,water
test_1323b,water
test_1323c,candy
test_1323d,candy
test_1324a,coffee
test_1324b,water
test_1324c,coffee
test_1324d,water
test_1325a,coffee
test_1325b,water
test_1325c,candy
test_1325d,water
test_1326a,coffee
test_1326b,coffee
test_1326c,water
test_1326d,water
test_1327a,candy
test_1327b,water
test_1327c,coffee
test_1327d,water
test_1328a,coffee
test_1328b,coffee
test_1328c,candy
test_1328d,coffee
test_1329a,coffee
test_1329b,water
test_1329c,water
test_1329d,candy
test_1330a,water
test_1330b,candy
test_1330c,coffee
test_1330d,coffee
test_1331a,water
test_1331b,candy
test_1331c,coffee
test_1331d,coffee
test_1332a,candy
test_1332b,water
test_1332c,candy
test_1332d,water
test_1333a,candy
test_1333b,coffee
test_1333c,water
test_1333d,coffee
test_1334a,candy
test_1334b,candy
test_1334c,candy
test_1334d,coffee
test_1335a,water
test_1335b,coffee
test_1335c,coffee
test_1335d,water
test_1336a,candy
test_1336b,coffee
test_1336c,coffee
test_1336d,water
test_1337a,water
test_1337b,coffee
test_1337c,water
test_1337d,water
test_1338a,water
test_1338b,candy
test_1338c,candy
test_1338d,water
test_1339a,water
test_1339b,vinegar
test_1339c,water
test_1339d,candy
test_1340a,water
test_1340b,candy
test_1340c,candy
test_1340d,coffee
test_1341a,candy
test_1341b,water
test_1341c,candy
test_1341d,candy
test_1342a,coffee
test_1342b,water
test_1342c,candy
test_1342d,coffee
test_1343a,water
test_1343b,candy
test_1343c,coffee
test_1343d,water
test_1344a,coffee
test_1344b,water
test_1344c,candy
test_1344d,coffee
test_1345a,candy
test_1345b,candy
test_1345c,water
test_1345d,candy
test_1346a,candy
test_1346b,water
test_1346c,candy
test_1346d,coffee
test_1347a,water
test_1347b,coffee
test_1347c,water
test_1347d,candy
test_1348a,water
test_1348b,coffee
test_1348c,water
test_1348d,water
test_1349a,candy
test_1349b,coffee
test_1349c,candy
test_1349d,coffee
test_1350a,candy
test_1350b,water
test_1350c,coffee
test_1350d,water
test_1351a,coffee
test_1351b,candy
test_1351c,coffee
test_1351d,candy
test_1352a,coffee
test_1352b,water
test_1352c,water
test_1352d,water
test_1353a,coffee
test_1353b,water
test_1353c,candy
test_1353d,water
test_1354a,coffee
test_1354b,coffee
test_1354c,coffee
test_1354d,candy
test_1355a,water
test_1355b,coffee
test_1355c,candy
test_1355d,coffee
test_1356a,candy
test_1356b,coffee
test_1356c,candy
test_1356d,candy
test_1357a,coffee
test_1357b,coffee
test_1357c,coffee
test_1357d,coffee
test_1358a,candy
test_1358b,candy
test_1358c,water
test_1358d,coffee
test_1359a,water
test_1359b,coffee
test_1359c,coffee
test_1359d,water
test_1360a,coffee
test_1360b,coffee
test_1360c,coffee
test_1360d,water
test_1361a,candy
test_1361b,water
test_1361c,candy
test_1361d,coffee
test_1362a,coffee
test_1362b,coffee
test_1362c,coffee
test_1362d,coffee
test_1363a,candy
test_1363b,coffee
test_1363c,water
test_1363d,candy
test_1364a,candy
test_1364b,water
test_1364c,coffee
test_1364d,coffee
test_1365a,candy
test_1365b,water
test_1365c,water
test_1365d,water
test_1366a,candy
test_1366b,candy
test_1366c,water
test_1366d,coffee
test_1367a,coffee
test_1367b,water
test_1367c,coffee
test_1367d,coffee
test_1368a,coffee
test_1368b,candy
test_1368c,water
test_1368d,coffee
test_1369a,coffee
test_1369b,coffee
test_1369c,coffee
test_1369d,coffee
test_1370a,water
test_1370b,water
test_1370c,water
test_1370d,candy
test_1371a,candy
test_1371b,water
test_1371c,vinegar
test_1371d,coffee
test_1372a,coffee
test_1372b,water
test_1372c,water
test_1372d,coffee
test_1373a,coffee
test_1373b,candy
test_1373c,water
test_1373d,candy
test_1374a,candy
test_1374b,water
test_1374c,water
test_1374d,coffee
test_1375a,water
test_1375b,water
test_1375c,coffee
test_1375d,coffee
test_1376a,water
test_1376b,candy
test_1376c,candy
test_1376d,candy
test_1377a,water
test_1377b,coffee
test_1377c,water
test_1377d,water
test_1378a,coffee
test_1378b,coffee
test_1378c,coffee
test_1378d,candy
test_1379a,coffee
test_1379b,coffee
test_1379c,coffee
test_1379d,coffee
test_1380a,coffee
test_1380b,candy
test_1380c,coffee
test_1380d,candy
test_1381a,coffee
test_1381b,water
test_1381c,water
test_1381d,water
test_1382a,water
test_1382b,candy
test_1382c,water
test_1382d,water
test_1383a,water
test_1383b,candy
test_1383c,water
test_1383d,water
test_1384a,candy
test_1384b,water
test_1384c,candy
test_1384d,candy
test_1385a,coffee
test_1385b,coffee
test_1385c,water
test_1385d,candy
test_1386a,candy
test_1386b,candy
test_1386c,water
